"","TSS_mean","area_km2","precipitation","mean_discharge","u_wind","v_wind","anthropogenic_km2"
"TSS_mean",0,0.144992742601795,0.158784623400317,0.150333336552214,0.153700223655201,0.156565901544889,0.15092418053078
"area_km2",0.144992742601795,0,0.157278890606096,0.156112718809734,0.157426236298868,0.146416491086015,0.13956534322228
"precipitation",0.158784623400317,0.157278890606096,0,0.153735689897884,0.158733221009452,0.160104813973427,0.160126248640228
"mean_discharge",0.150333336552214,0.156112718809734,0.153735689897884,0,0.155047923435921,0.159939818589819,0.159392748575851
"u_wind",0.153700223655201,0.157426236298868,0.158733221009452,0.155047923435921,0,0.15947478203285,0.153585556986576
"v_wind",0.156565901544889,0.146416491086015,0.160104813973427,0.159939818589819,0.15947478203285,0,0.146588804942805
"anthropogenic_km2",0.15092418053078,0.13956534322228,0.160126248640228,0.159392748575851,0.153585556986576,0.146588804942805,0
