"","TSS_mean","area_km2","precipitation","mean_discharge","u_wind","v_wind","anthropogenic_km2"
"TSS_mean",1,-0.649384077955507,-0.13531899246185,-0.137937763401066,-0.0141570141570142,-0.0487221915793344,-0.109136292276416
"area_km2",-0.649384077955507,1,0.135870564441993,0.0801568522433299,0.0102960102960103,0.00441257584114727,0.141431725705151
"precipitation",-0.13531899246185,0.135870564441993,1,0.0114240036766112,-0.0757492186063615,-0.125758411472697,0.0478863323253662
"mean_discharge",-0.137937763401066,0.0801568522433299,0.0114240036766112,1,0.0212429820432853,0.0342720110298336,-0.0521352209255326
"u_wind",-0.0141570141570142,0.0102960102960103,-0.0757492186063615,0.0212429820432853,1,0.215664644236073,-0.132708246560608
"v_wind",-0.0487221915793344,0.00441257584114727,-0.125758411472697,0.0342720110298336,0.215664644236073,1,-0.179852155128991
"anthropogenic_km2",-0.109136292276416,0.141431725705151,0.0478863323253662,-0.0521352209255326,-0.132708246560608,-0.179852155128991,1
