"","TSS_mean","area_km2","precipitation","mean_discharge","u_wind","v_wind","anthropogenic_km2"
"TSS_mean",0,1,1,0.016917092453209,1,1,1
"area_km2",0.299873575692399,0,1,0.00031109292324929,1,1,0.0514457729886826
"precipitation",0.85352818297692,0.0965995143038124,0,1,0.0875002612559018,1,1
"mean_discharge",0.000845854622660448,1.48139487261567e-05,0.128623300313861,0,1,1,0.317516475596741
"u_wind",0.355958698846574,0.434756171758432,0.00514707419152364,0.765527570552786,0,1,1
"v_wind",0.159741415695152,0.18659034640884,0.639321792223435,0.238510143050559,0.18659034640884,0,0.0338254609947963
"anthropogenic_km2",0.232853470998066,0.00285809849937125,0.410072454923646,0.0198447797247963,0.394118712211548,0.00178028742077875,0
