"","TSS_mean","area_km2","precipitation","mean_discharge","u_wind","v_wind","anthropogenic_km2"
"TSS_mean",0,0.15300203634761,0.175658478135367,0.163016351680801,0.176432322684681,0.170937213472183,0.176127276189341
"area_km2",0.15300203634761,0,0.176753945251748,0.149177201763325,0.176742709581568,0.172187346534381,0.176772193668266
"precipitation",0.175658478135367,0.176753945251748,0,0.174831237476981,0.154080722014723,0.176753945251748,0.176325963570544
"mean_discharge",0.163016351680801,0.149177201763325,0.174831237476981,0,0.176753945251748,0.167106951786093,0.175892174473449
"u_wind",0.176432322684681,0.176742709581568,0.154080722014723,0.176753945251748,0,0.176601078890422,0.176775569900291
"v_wind",0.170937213472183,0.172187346534381,0.176753945251748,0.167106951786093,0.176601078890422,0,0.173211512792865
"anthropogenic_km2",0.176127276189341,0.176772193668266,0.176325963570544,0.175892174473449,0.176775569900291,0.173211512792865,0
