"","TSS_mean","area_km2","precipitation","mean_discharge","u_wind","v_wind","anthropogenic_km2"
"TSS_mean",1,-0.424390243902439,-0.129268292682927,-0.492682926829268,0.280487804878049,0.209756097560976,-0.335570532257791
"area_km2",-0.424390243902439,1,0.18780487804878,0.463414634146341,-0.182926829268293,-0.404878048780488,0.491763361817781
"precipitation",-0.129268292682927,0.18780487804878,1,0.148780487804878,0.131707317073171,0.0170731707317073,0.00610128240468711
"mean_discharge",-0.492682926829268,0.463414634146341,0.148780487804878,1,-0.251219512195122,-0.195121951219512,0.252593091554046
"u_wind",0.280487804878049,-0.182926829268293,0.131707317073171,-0.251219512195122,1,0.0902439024390244,-0.281879247096545
"v_wind",0.209756097560976,-0.404878048780488,0.0170731707317073,-0.195121951219512,0.0902439024390244,1,-0.401464382228412
"anthropogenic_km2",-0.335570532257791,0.491763361817781,0.00610128240468711,0.252593091554046,-0.281879247096545,-0.401464382228412,1
