"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
"TSS_mean",40.0019261961613,4.78251341495614,1.63781106594548,3.12528849510843,1.06698312520708
"area_km2",37.2709468300275,8.48569511137797,0.422764418453073,4.89682819260561,0.590570881419343
"precipitation",13.183727755045,8.11054668253087,19.4034362918608,45.3060963942465,13.0765485797337
"u_wind",0.7663262935731,32.6117625983362,2.42978876519633,41.9138506581308,22.2252353148433
"v_wind",2.25268222245291,38.6057025286208,0.257923257968642,0.0659850076163939,58.4936110195358
"anthropogenic_km2",6.52439070274009,7.40377966417796,75.8482762005758,4.69195125229228,4.54705107926083
