Model,Group,Feature,Params,r2,mae,mse,mape,exp_var
RF_GEE,multi_band,nir_red,"{'maxNodes': None, 'numberOfTrees': 200, 'bagFraction': 0.5}",0.7127505827611827,24.06995842119502,1656.7222782360507,0.5258682564987225,0.7302745750763722
RF_GEE,multi_band,nir_red_green,"{'maxNodes': None, 'numberOfTrees': 100, 'bagFraction': 0.5}",0.7051620403745937,23.53736983457265,1768.4581572828113,0.5211854980537517,0.721344190100477
RF_GEE,multi_band,all_bands,"{'maxNodes': None, 'numberOfTrees': 300, 'bagFraction': 0.5}",0.7297642849500631,22.26654865154646,1597.3632387026369,0.47635618156748105,0.7444933484595377
RF_GEE,multi_band,location,"{'maxNodes': None, 'numberOfTrees': 200, 'bagFraction': 0.8}",0.7173838106809993,22.537132599064336,1694.4739415526678,0.4821299090189691,0.7328987515208978
RF_GEE,multi_band,period,"{'maxNodes': None, 'numberOfTrees': 200, 'bagFraction': 0.8}",0.7471586919107598,20.111473532394875,1524.133380856179,0.37037262645636704,0.7615450090586471
RF_GEE,multi_band,period_location,"{'maxNodes': None, 'numberOfTrees': 500, 'bagFraction': 0.8}",0.7475382029166953,20.403368230276765,1539.2635561530649,0.3894524658009403,0.7610278707103877
