Model,Group,Feature,Params,r2,mae,mse,mape,exp_var
RF_GEE,multi_band,nir_red,"{'maxNodes': None, 'numberOfTrees': 200, 'bagFraction': 0.5}",0.8674774442039813,15.206179697731676,671.6842851958463,0.3294833713431568,0.867490823341578
RF_GEE,multi_band,nir_red_green,"{'maxNodes': None, 'numberOfTrees': 100, 'bagFraction': 0.5}",0.863652692041278,14.843932888705542,691.0698600289406,0.32460803720191483,0.8638644432816904
RF_GEE,multi_band,all_bands,"{'maxNodes': None, 'numberOfTrees': 300, 'bagFraction': 0.5}",0.888825794947531,12.920339097778827,563.4811825378896,0.2752486236705163,0.8888667897828165
RF_GEE,multi_band,location,"{'maxNodes': None, 'numberOfTrees': 200, 'bagFraction': 0.8}",0.9428841539217735,8.550017188236678,289.48895541570977,0.18214087785912417,0.9428843275881152
RF_GEE,multi_band,period,"{'maxNodes': None, 'numberOfTrees': 200, 'bagFraction': 0.8}",0.9451933900873486,8.217552387828068,277.7847014952667,0.1493705299923946,0.9452011244869089
RF_GEE,multi_band,period_location,"{'maxNodes': None, 'numberOfTrees': 500, 'bagFraction': 0.8}",0.9426197400196452,8.318161783790968,290.82912473088857,0.1538199821135737,0.9426201087869623
