,Model,Group,Feature,Params,r2,mae,mse,mape,exp_var,r2_std,mae_std,mse_std,mape_std,exp_var_std
0,GBR_6_7_8,multi_band,nir_red,"<bound method BaseEstimator.get_params of GradientBoostingRegressor(loss='absolute_error', max_depth=2)>",0.639406847733506,21.71596261842378,1345.0293627000437,0.40105051543430437,0.6670589479906628,0.11809322801592347,4.829700895010451,603.7203203880699,0.046643334270742555,0.11472689737996335
1,GBR_6_7_8,multi_band,nir_red_green,"<bound method BaseEstimator.get_params of GradientBoostingRegressor(loss='absolute_error', max_depth=2)>",0.6518525629884862,20.521773301406775,1307.7780758058502,0.380724982163957,0.6695214613860248,0.14763553633352455,4.561880891422794,671.2286538385958,0.05448783998201253,0.13038131348755402
2,GBR_6_7_8,multi_band,all_bands,"<bound method BaseEstimator.get_params of GradientBoostingRegressor(loss='absolute_error', max_depth=2)>",0.6466329373199392,20.553921667803785,1357.339464101179,0.38178411327721484,0.6807059836165271,0.10999342396123818,4.947909562671979,655.9872335249386,0.0690187224761742,0.12219762018940887
