CHLOROPHYLL,CHLOROPHYLL_A,CHLOROPHYLL_B,CLOUD_COVER,DEPTH_CLASS,DOC,ID,LATITUDE,LOCATION,LONGITUDE,MISSION,N_TOTAL,N_TOTAL_DISSOLVED,POC,P_ORGANIC,P_TOTAL,SAMPLE_SITE,SAMPLING_DEPTH,SILICA,SPM,TOC,TOTAL_DEPTH,TURBIDITY,WATER_PERIOD,blue_max,blue_mean,blue_median,blue_min,blue_stdDev,count_pixel,datetime,dif_date_point,green_max,green_mean,green_median,green_min,green_stdDev,img_date,nir_max,nir_mean,nir_median,nir_min,nir_stdDev,red_max,red_mean,red_median,red_min,red_stdDev,system_index
1.9066666666666665,9.32688,0.9149999999999994,22.92,1,3.89,71,-2.258797,PQ,-55.623565,II,0.2193,0.2243,0.14800000000000013,"< 0,01",0.03629907279542316,9,0.2,3.17,14.750000000000005,4.038,5.1,27.26666666666667,F,0.0054715050515541375,0.005026689280389487,0.004908573196275634,0.00488072249412925,0.00018459263507556126,9,2013-09-08 14:45:00,7.965948113425926,0.013233136892879374,0.012666696401869593,0.012620305908961892,0.012350294596703566,0.00028305511027185864,2013-09-16T13:55:57,0.004237062366768135,0.00415886008081045,0.004178076084051845,0.004031196025936692,6.304684301094499e-05,0.016486834090933346,0.015306560948526705,0.015175875231485744,0.014848162286958424,0.0005038983798746584,71_1_BOA_LC08_228061_20130916
1.9066666666666665,9.32688,0.9149999999999994,28.02,1,3.89,71,-2.258797,PQ,-55.623565,II,0.2193,0.2243,0.14800000000000013,"< 0,01",0.03629907279542316,9,0.2,3.17,14.750000000000005,4.038,5.1,27.26666666666667,F,0.0051305256908198895,0.0049259427605940044,0.004974339837441246,0.004575556091608712,0.00015726204146650785,9,2013-09-08 14:45:00,7.966224976851852,0.012681640826667888,0.012356435787101484,0.01230959752221176,0.012055649279906933,0.0002120230513490392,2013-09-16T13:56:21,0.004276685563717429,0.004176646071274695,0.0041879717784105135,0.004008699348807553,8.12615617155935e-05,0.015268273646186659,0.014885905240925012,0.014864464614829818,0.014402145744306906,0.00027072355884299803,71_1_BOA_LC08_228062_20130916
2.7699999999999996,43.91885999999999,5.135179999999999,22.92,1,4.128,72,-2.274821,PQ,-55.625139,II,0.2429,0.2502,0.16,0.03629907279542316,0.03629907279542316,10,0.2,2.87,10.250000000000016,4.288,3.7,7.233333333333333,F,-0.0024908050645307523,-0.014853761819003443,-0.019413078989852957,-0.02367011690626246,0.007692097714203161,9,2013-09-08 13:30:00,8.01803144675926,0.0018837048279608708,-0.008782683702906057,-0.012859407085196907,-0.016330850775358088,0.006719212238748095,2013-09-16T13:55:57,0.04080874395049247,0.020928865597743648,0.022965737043918102,0.0049426382834461885,0.010629416809921619,0.0014462717757145567,-0.010187490095909966,-0.014432487983081855,-0.0184204655348545,0.007314994724365001,72_1_BOA_LC08_228061_20130916
2.7699999999999996,43.91885999999999,5.135179999999999,28.02,1,4.128,72,-2.274821,PQ,-55.625139,II,0.2429,0.2502,0.16,0.03629907279542316,0.03629907279542316,10,0.2,2.87,10.250000000000016,4.288,3.7,7.233333333333333,F,-0.007373761834295175,-0.02758003590593521,-0.022729847611407904,-0.0392103214889834,0.00981259505700189,9,2013-09-08 13:30:00,8.018308310185185,-0.0022214290920923654,-0.020196474724958925,-0.01577403047884747,-0.031232359197721285,0.008875805600645482,2013-09-16T13:56:21,0.051214443136955015,0.034679732600968974,0.027639418195653784,0.0125261299559482,0.011124034703840407,-0.003177192282036368,-0.022571702776087943,-0.017490705072623014,-0.03476311154751628,0.00960367377495559,72_1_BOA_LC08_228062_20130916
2.216666666666667,44.738425,0.8987750000000037,22.92,1,4.38,73,-2.251349,PQ,-55.543966,II,0.3108,0.2989,0.2160000000000002,0.053450827896426946,0.060958768987966074,7,0.2,3.21,26.999999999999975,4.596,4.2,19.3,F,0.008323254236478558,0.005351371274196504,0.0065696768640579745,0.0005866971168739139,0.0026908960586087306,8,2013-09-09 11:15:00,7.1117814467592595,0.013694600444574573,0.01172802054677211,0.013057719565856801,0.00788892020136486,0.002044278974765449,2013-09-16T13:55:57,0.012367685042535437,0.010009395607356775,0.009903118085463864,0.008937111334130565,0.0011447388027157092,0.014205579927950691,0.012144548118030311,0.013450054806018078,0.008192067141142467,0.002142524057487192,73_1_BOA_LC08_228061_20130916
2.216666666666667,44.738425,0.8987750000000037,28.02,1,4.38,73,-2.251349,PQ,-55.543966,II,0.3108,0.2989,0.2160000000000002,0.053450827896426946,0.060958768987966074,7,0.2,3.21,26.999999999999975,4.596,4.2,19.3,F,0.007361073006013904,0.004915336046914834,0.004684794535524013,0.00026221135410051805,0.0022630601715485327,9,2013-09-09 11:15:00,7.112058310185185,0.013282333940888062,0.011114029634151703,0.010723812316897785,0.007154933726841856,0.002042997641559054,2013-09-16T13:56:21,0.013874217296238774,0.010964503626926974,0.011236133656376133,0.008635128567308244,0.0018307132231320108,0.013654510422530172,0.01158200957651266,0.011209940169937215,0.00800410773802521,0.002016365886092484,73_1_BOA_LC08_228062_20130916
1.9233333333333331,12.126819999999999,0.8066000000000019,22.92,1,4.119,74,-2.240289,PQ,-55.582417,II,0.2746,0.2767,0.06500000000000039,0.04762399020573551,0.054843164332215436,8,0.2,3.31,19.999999999999982,4.184,4.2,22.666666666666668,F,0.005648953747173592,0.005095325223499869,0.0052399346806903425,0.00408449558312832,0.0005061924688890297,9,2013-09-09 10:20:00,7.149975891203704,0.013198620166736213,0.012595545702198514,0.012747141944415305,0.012005407245668214,0.00035302898048051435,2013-09-16T13:55:57,0.005445753726209666,0.00466192716595977,0.0045736251665640035,0.0041976833280917,0.0004026469474481934,0.014969410902923329,0.014365257027951203,0.014539102197519561,0.01360579461857388,0.00046337150642958383,74_1_BOA_LC08_228061_20130916
1.9233333333333331,12.126819999999999,0.8066000000000019,28.02,1,4.119,74,-2.240289,PQ,-55.582417,II,0.2746,0.2767,0.06500000000000039,0.04762399020573551,0.054843164332215436,8,0.2,3.31,19.999999999999982,4.184,4.2,22.666666666666668,F,0.0058591065426984845,0.005374836723015626,0.005597633929082635,0.004454147177439758,0.0004573922543707224,9,2013-09-09 10:20:00,7.15025275462963,0.013417990340688359,0.012841580240571998,0.01284055487454578,0.01222118362504472,0.000366168674372603,2013-09-16T13:56:21,0.0053543722758622354,0.004663607715680273,0.004566524581068066,0.004214473450238098,0.0003257962835107583,0.015224769419466813,0.014558198327760412,0.014667779011649113,0.01378391117997096,0.00044990482705650205,74_1_BOA_LC08_228062_20130916
2.335,157.77267999999998,0.35940000000002303,22.92,1,6.79,75,-2.251349,PQ,-55.492699,II,0.5651,0.6089,0.32899999999999974,0.022063812770996755,0.052673111067271655,11,0.2,3.3,22.000000000000004,7.119,4.3,40.35,F,0.004470336113113471,0.0024474304504854437,0.002459049097495178,0.00203082075511519,0.0009077660429770213,9,2013-09-09 14:15:00,6.9867814467592595,0.012413444132447736,0.010489230707462549,0.010358402103383483,0.010220186294898275,0.0008425000282490909,2013-09-16T13:55:57,0.004845575783598918,0.003994717410394351,0.0041085206784590884,0.001286277661785266,0.0009501502265854149,0.012795143946939366,0.010720673812059767,0.01067432867216047,0.010221132266940502,0.0008910867162201664,75_1_BOA_LC08_228061_20130916
2.335,157.77267999999998,0.35940000000002303,28.02,1,6.79,75,-2.251349,PQ,-55.492699,II,0.5651,0.6089,0.32899999999999974,0.022063812770996755,0.052673111067271655,11,0.2,3.3,22.000000000000004,7.119,4.3,40.35,F,0.004656500456850678,0.0025745287065663536,0.0026147527028195245,0.002186812802134192,0.0009069401925185437,9,2013-09-09 14:15:00,6.987058310185185,0.012572730359409147,0.010591836713114193,0.010475823081270949,0.01037928546398692,0.0008455173182132846,2013-09-16T13:56:21,0.00491617906320587,0.004081112036298052,0.004173814043902661,0.0013723988025025873,0.0009438513287820578,0.012909090790796164,0.010789944378323936,0.01079820282999799,0.010341702606921067,0.0008772008382170705,75_1_BOA_LC08_228062_20130916
