CHLOROPHYLL,CHLOROPHYLL_A,CHLOROPHYLL_B,CLOUD_COVER,DEPTH_CLASS,DOC,ID,LATITUDE,LOCATION,LONGITUDE,MISSION,N_TOTAL,N_TOTAL_DISSOLVED,POC,P_ORGANIC,P_TOTAL,SAMPLE_SITE,SAMPLING_DEPTH,SILICA,SPM,TOC,TOTAL_DEPTH,TURBIDITY,WATER_PERIOD,blue_max,blue_mean,blue_median,blue_min,blue_stdDev,count_pixel,datetime,dif_date_point,green_max,green_mean,green_median,green_min,green_stdDev,img_date,nir_max,nir_mean,nir_median,nir_min,nir_stdDev,red_max,red_mean,red_median,red_min,red_stdDev,system_index
1.0350000000000001,1.9690600000000003,"< 0,01",51,1,3.575,2,-2.28422,LG,-55.22023,I,0.2254,0.12689999999999999,"< 0,001",0.0129137,0.022095,2,0.2,1.99,14.799999999999997,2.579,2.3,3.2,R,-0.006329734116139223,-0.01935973329100171,-0.016703648174521152,-0.02450234334536923,0.0063667478770784965,6,2013-03-09 10:40:00,7.132026712962963,-0.005289537455225816,-0.01676610660736086,-0.01372319056978093,-0.02140385202946851,0.0056721806811863935,2013-03-16T13:50:07,0.023559543362991806,0.01730827468421781,0.016002309848480542,0.013022393986905672,0.004018099796498882,-0.004381417838030154,-0.01663055438702857,-0.01455431571934045,-0.02160928246417403,0.006180269238482299,2_1_BOA_LE07_228061_20130316
1.0350000000000001,1.9690600000000003,"< 0,01",73,1,3.575,2,-2.28422,LG,-55.22023,I,0.2254,0.12689999999999999,"< 0,001",0.0129137,0.022095,2,0.2,1.99,14.799999999999997,2.579,2.3,3.2,R,-0.006434584319425726,-0.019297391789263683,-0.017100419188613165,-0.023642526009780528,0.006177054254207982,6,2013-03-09 10:40:00,7.132303599537037,-0.005397380362608398,-0.016731347361101927,-0.014042453558834166,-0.02067528587922064,0.005506166149262891,2013-03-16T13:50:31,0.024256688489025638,0.017893218257312615,0.01704705581566237,0.0131362633473554,0.0043812465426062,-0.004517643412018685,-0.016627153336750147,-0.014896561512230403,-0.02095572685481987,0.006033956095671987,2_1_BOA_LE07_228062_20130316
0.6993333333333335,2.1440399999999995,1.9471400000000005,51,1,2.854,3,-2.19696,LG,-55.29953,I,0.3364,0.279,3.771,0.02585875999999999,0.066088,3,0.2,2.43,34.40000000000004,6.625,4.63,39.800000000000004,R,0.016953327452293714,0.01486481702751747,0.015081729216286345,0.005861880068191647,0.0034242016992927474,7,2013-03-09 11:20:00,7.104248935185185,0.028229873526483255,0.025426033206140657,0.025072792930482965,0.01637205810392857,0.0035325996068963496,2013-03-16T13:50:07,0.020464673234308298,0.017437435428138907,0.017404065989460787,0.015300970205695374,0.0016147305539198588,0.03640573917307653,0.03305152202469297,0.03364287438288868,0.019369313606330686,0.005217323055229418,3_1_BOA_LE07_228061_20130316
0.6993333333333335,2.1440399999999995,1.9471400000000005,73,1,2.854,3,-2.19696,LG,-55.29953,I,0.3364,0.279,3.771,0.02585875999999999,0.066088,3,0.2,2.43,34.40000000000004,6.625,4.63,39.800000000000004,R,0.016887022595521255,0.015559692988157584,0.016812128499967043,0.005956721679217021,0.003996301794388484,7,2013-03-09 11:20:00,7.1045258217592595,0.02815553108094687,0.026038140599655202,0.027786184334232418,0.01641876470456679,0.003900563062196744,2013-03-16T13:50:31,0.025137405377873324,0.01780497140024893,0.017394043742652427,0.014111479415751936,0.003251658181853717,0.036274513830083,0.03389433822095397,0.03616737338968728,0.019372932806896934,0.005544688375600734,3_1_BOA_LE07_228062_20130316
0.8273333333333333,10.23478,8.205020000000001,51,1,1.017,4,-2.221738,LG,-55.270194,I,0.376,0.04269,6.223000000000001,0.06377527999999999,0.113632,4,0.2,2.45,44.39999999999999,7.24,5.44,51.27333333333333,R,0.018009694991331905,0.01752591354187375,0.01751420534156868,0.016950374655433476,0.00035706488254057473,9,2013-03-09 13:00:00,7.034804490740741,0.029450474159873664,0.0291245976938197,0.029106201654781644,0.028587739454074085,0.00024120062157532702,2013-03-16T13:50:07,0.013204170864609118,0.012897264498057575,0.01297001064980938,0.011842820293621562,0.0004524288563907623,0.034967067263621796,0.0347281860037289,0.03477548290296215,0.03404220589579483,0.00027457060348828226,4_1_BOA_LE07_228061_20130316
0.8273333333333333,10.23478,8.205020000000001,73,1,1.017,4,-2.221738,LG,-55.270194,I,0.376,0.04269,6.223000000000001,0.06377527999999999,0.113632,4,0.2,2.45,44.39999999999999,7.24,5.44,51.27333333333333,R,0.018754245424071038,0.01784668604289995,0.017614170846393502,0.017199831063879567,0.0005460885534098505,9,2013-03-09 13:00:00,7.035081377314815,0.029781688540660503,0.029311530464772268,0.029266878038370366,0.02893025044171569,0.0002597333286121524,2013-03-16T13:50:31,0.013891703901518039,0.013209952518195213,0.013088052682927016,0.012304510619173079,0.0004506878085614635,0.03551061027878488,0.03486741234053309,0.03488502117531307,0.034057807755505404,0.0004512161495158439,4_1_BOA_LE07_228062_20130316
0.865,9.28442,8.13614,51,2,3.617,5,-2.221738,LG,-55.270194,I,0.3254,0.1891,3.2729999999999997,0.0803902,0.097652,4,1.0,2.29,43.6,6.89,5.44,51.05,R,0.018009694991331905,0.01752591354187375,0.01751420534156868,0.016950374655433476,0.00035706488254057473,9,2013-03-09 13:00:00,7.034804490740741,0.029450474159873664,0.0291245976938197,0.029106201654781644,0.028587739454074085,0.00024120062157532702,2013-03-16T13:50:07,0.013204170864609118,0.012897264498057575,0.01297001064980938,0.011842820293621562,0.0004524288563907623,0.034967067263621796,0.0347281860037289,0.03477548290296215,0.03404220589579483,0.00027457060348828226,5_1_BOA_LE07_228061_20130316
0.865,9.28442,8.13614,73,2,3.617,5,-2.221738,LG,-55.270194,I,0.3254,0.1891,3.2729999999999997,0.0803902,0.097652,4,1.0,2.29,43.6,6.89,5.44,51.05,R,0.018754245424071038,0.01784668604289995,0.017614170846393502,0.017199831063879567,0.0005460885534098505,9,2013-03-09 13:00:00,7.035081377314815,0.029781688540660503,0.029311530464772268,0.029266878038370366,0.02893025044171569,0.0002597333286121524,2013-03-16T13:50:31,0.013891703901518039,0.013209952518195213,0.013088052682927016,0.012304510619173079,0.0004506878085614635,0.03551061027878488,0.03486741234053309,0.03488502117531307,0.034057807755505404,0.0004512161495158439,5_1_BOA_LE07_228062_20130316
0.74,,,51,3,2.602,6,-2.221738,LG,-55.270194,I,0.3496,0.19640000000000002,3.764,0.06108580000000001,0.096666,4,2.0,2.38,44.8,6.366,5.44,49.3,R,0.018009694991331905,0.01752591354187375,0.01751420534156868,0.016950374655433476,0.00035706488254057473,9,2013-03-09 13:00:00,7.034804490740741,0.029450474159873664,0.0291245976938197,0.029106201654781644,0.028587739454074085,0.00024120062157532702,2013-03-16T13:50:07,0.013204170864609118,0.012897264498057575,0.01297001064980938,0.011842820293621562,0.0004524288563907623,0.034967067263621796,0.0347281860037289,0.03477548290296215,0.03404220589579483,0.00027457060348828226,6_1_BOA_LE07_228061_20130316
0.74,,,73,3,2.602,6,-2.221738,LG,-55.270194,I,0.3496,0.19640000000000002,3.764,0.06108580000000001,0.096666,4,2.0,2.38,44.8,6.366,5.44,49.3,R,0.018754245424071038,0.01784668604289995,0.017614170846393502,0.017199831063879567,0.0005460885534098505,9,2013-03-09 13:00:00,7.035081377314815,0.029781688540660503,0.029311530464772268,0.029266878038370366,0.02893025044171569,0.0002597333286121524,2013-03-16T13:50:31,0.013891703901518039,0.013209952518195213,0.013088052682927016,0.012304510619173079,0.0004506878085614635,0.03551061027878488,0.03486741234053309,0.03488502117531307,0.034057807755505404,0.0004512161495158439,6_1_BOA_LE07_228062_20130316
0.73,6.867619999999999,"< 0,01",51,4,3.418,7,-2.221738,LG,-55.270194,I,0.3395,0.2579,"< 0,001",0.14646030000000002,0.182482,4,3.0,2.42,47.2,3.121,5.44,51,R,0.018009694991331905,0.01752591354187375,0.01751420534156868,0.016950374655433476,0.00035706488254057473,9,2013-03-09 13:00:00,7.034804490740741,0.029450474159873664,0.0291245976938197,0.029106201654781644,0.028587739454074085,0.00024120062157532702,2013-03-16T13:50:07,0.013204170864609118,0.012897264498057575,0.01297001064980938,0.011842820293621562,0.0004524288563907623,0.034967067263621796,0.0347281860037289,0.03477548290296215,0.03404220589579483,0.00027457060348828226,7_1_BOA_LE07_228061_20130316
0.73,6.867619999999999,"< 0,01",73,4,3.418,7,-2.221738,LG,-55.270194,I,0.3395,0.2579,"< 0,001",0.14646030000000002,0.182482,4,3.0,2.42,47.2,3.121,5.44,51,R,0.018754245424071038,0.01784668604289995,0.017614170846393502,0.017199831063879567,0.0005460885534098505,9,2013-03-09 13:00:00,7.035081377314815,0.029781688540660503,0.029311530464772268,0.029266878038370366,0.02893025044171569,0.0002597333286121524,2013-03-16T13:50:31,0.013891703901518039,0.013209952518195213,0.013088052682927016,0.012304510619173079,0.0004506878085614635,0.03551061027878488,0.03486741234053309,0.03488502117531307,0.034057807755505404,0.0004512161495158439,7_1_BOA_LE07_228062_20130316
1.21,44.09388,19.88334,51,1,1.39,8,-2.20957,LG,-55.34711,I,0.3736,0.09461,5.89,0.04609018,0.105741,5,0.2,2.3,44.800000000000004,7.28,1.8,58.5,R,0.014596828490529415,0.013158046743569374,0.012990258771848336,0.012120408106208892,0.0008028151382721444,9,2013-03-09 14:35:00,6.9688322685185184,0.019513934154650924,0.01767897635965944,0.017078784125119446,0.016422408992509203,0.0011186810625263284,2013-03-16T13:50:07,0.010755532880127865,0.009508298277751053,0.009353785072887675,0.009025213100752678,0.0005205290486895019,0.02439319056217096,0.021370204825208777,0.021459984441599616,0.02034990450522542,0.0012949851732684513,8_1_BOA_LE07_228061_20130316
1.21,44.09388,19.88334,73,1,1.39,8,-2.20957,LG,-55.34711,I,0.3736,0.09461,5.89,0.04609018,0.105741,5,0.2,2.3,44.800000000000004,7.28,1.8,58.5,R,0.014649792995282553,0.01350307625923647,0.013707945977009986,0.012585434163382859,0.0006114160574758292,9,2013-03-09 14:35:00,6.9691091550925925,0.01978173998674247,0.018072547530087368,0.017808615415110543,0.017253272151694258,0.0009712393336084484,2013-03-16T13:50:31,0.010726987989823123,0.00972018707632759,0.00972761791757715,0.009077196518083155,0.00041490843936381515,0.02442270564234476,0.021487970533066017,0.021513783351854,0.0201973872323699,0.0013738666302307372,8_1_BOA_LE07_228062_20130316
