time_finish,TSS_max,TSS_min,TSS_stdDev,time_start,water_period,year,mean_discharge,precipitation,u_wind,v_wind,watershed,anthropogenic_km2,natural_km2,TSS_max_fill,TSS_mean,TSS_min_fill,TSS_stdDev_fill,area_km2
1996-09-16 00:00:00,233.1214599609375,8.006062507629395,19.59183935924248,1996-06-16 00:00:00,F,1996,199925.8369892473,277.66966442083094,-1.931101794096626,0.0292592919815299,Local Watershed,179.69730382988132,1663.873690096145,233.1214599609375,32.388203282985714,8.006062507629395,19.59183935924248,1271.512035034952
1996-12-16 00:00:00,235.1846160888672,9.011154174804688,52.19696921409462,1996-09-16 00:00:00,LW,1996,116699.83993323994,204.28563349637503,-1.9472641213066064,0.4399426928904141,Local Watershed,179.69730382988132,1663.873690096145,235.1846160888672,196.886969535939,9.011154174804688,52.19696921409462,894.626597050151
1996-12-16 06:00:00,,,,1996-09-16 00:00:00,LW,1996,116592.82954347823,205.63015736391375,-1.9463630644146057,0.438904646724754,Local Watershed,179.69730382988132,1663.873690096145,235.19151792517897,197.13667013657138,9.012509489357198,52.2374051359028,893.8870803082832
1997-03-16 00:00:00,,,,1996-12-16 00:00:00,R,1997,149369.4975424204,788.6932351792834,-1.7164534831306402,-0.4287797446544649,Local Watershed,181.8114231081988,1638.719563273478,237.2060484972383,155.143270062784,8.77059958254314,39.05558263718976,918.2243851342953
1997-03-16 18:00:00,,,,1996-12-16 06:00:00,R,1997,150042.02759999997,790.5478070332259,-1.7193352406421374,-0.43198011624809846,Local Watershed,181.8114231081988,1638.719563273478,237.20220775490822,154.0437229104114,8.764228788529323,38.79525770909068,920.3142358317782
1997-06-16 00:00:00,230.02052307128903,7.890129566192627,9.00393071477684,1997-03-16 00:00:00,HW,1997,224371.08760869564,493.7732917301546,-2.578230407615867,-0.0541708078208006,Local Watershed,181.8114231081988,1638.719563273478,230.02052307128903,16.229499160806224,7.890129566192627,9.00393071477684,1271.9366898558246
1997-06-16 00:00:00,,,,1997-03-16 18:00:00,HW,1997,224371.08760869564,493.7732917301546,-2.578230407615867,-0.05417080782080061,Local Watershed,181.8114231081988,1638.719563273478,230.020523071289,16.229499160806228,7.890129566192627,9.003930714776843,1271.9366898558246
1997-09-16 00:00:00,215.64157104492188,7.925432205200195,12.573516795861511,1997-06-16 00:00:00,F,1997,190923.81870967743,117.78563411693104,-2.870506237335249,-0.0112029725104017,Local Watershed,181.8114231081988,1638.719563273478,215.64157104492188,20.31110603763128,7.925432205200195,12.573516795861511,1394.4259217378697
1997-12-24 00:00:00,231.7582855224609,10.005043983459473,42.61930658568441,1997-09-16 00:00:00,LW,1997,83465.56137000001,145.7472069694762,-2.580495630401574,0.0029141186973393,Local Watershed,181.8114231081988,1638.719563273478,231.7582855224609,201.87690817595265,10.005043983459473,42.61930658568441,701.9213948230902
1998-04-09 00:00:00,,,,1997-12-24 00:00:00,R,1998,133506.58284112148,699.8664316635244,-2.3391417879459246,-0.1111106068353843,Local Watershed,180.9847606482477,1671.4650176844168,237.21675018479013,192.02301481700414,10.027430370994466,37.391599160299414,778.6079198593427
1998-07-01 00:00:00,,,,1998-04-09 00:00:00,HW,1998,192029.81387181097,575.5653054145248,-2.197353535199504,0.20757170651081,Local Watershed,180.9847606482477,1671.4650176844168,232.05367562477218,93.20834802831398,8.827245435158066,23.849090526275198,1178.3234656943748
1998-07-01 12:00:00,,,,1998-04-09 00:00:00,HW,1998,192211.94666666663,571.9114319742458,-2.196517853868107,0.20727849149232885,Local Watershed,180.9847606482477,1671.4650176844168,232.02013196238846,92.66176533443124,8.81958279041765,23.806895042698486,1180.2876754413326
1998-08-31 00:00:00,229.26873779296875,8.042795181274414,26.517590580335487,1998-07-01 00:00:00,F,1998,186562.9527557653,64.99376943474779,-1.9740118085151652,0.0146003734149082,Local Watershed,180.9847606482477,1671.4650176844168,229.26873779296875,50.38511227196603,8.042795181274414,26.517590580335487,1288.2068463346063
1998-08-31 12:00:00,,,,1998-07-01 12:00:00,F,1998,186235.6098360656,62.18121329038558,-1.9701606872008264,0.01394711017819173,Local Watershed,180.9847606482477,1671.4650176844168,229.2621793154607,50.30192383433763,8.038284097508747,26.619888476066578,1287.7069434815933
1998-11-30 00:00:00,,,,1998-08-31 00:00:00,LW,1998,99224.03702770788,258.6771189532357,-1.1051654246769376,0.2140939366815784,Local Watershed,180.9847606482477,1671.4650176844168,232.02737713262383,96.6388032480452,7.773770811303168,60.41608657941111,895.4904151102563
1998-11-30 18:00:00,,,,1998-08-31 12:00:00,LW,1998,98797.58156043956,264.75169642188496,-1.1019445008939033,0.21402464018076175,Local Watershed,180.9847606482477,1671.4650176844168,232.06786221378871,97.29408213402641,7.77500934548142,60.73711732277904,891.0513192517614
1999-04-01 00:00:00,234.7637939453125,8.13782024383545,78.42195368553753,1998-11-30 00:00:00,R,1999,152160.23011136602,1243.538963233806,-1.6542180889982814,-0.2926134172614761,Local Watershed,178.16125021606084,1586.9505865097058,234.7637939453125,142.26112366614697,8.13782024383545,78.42195368553753,576.6469571402865
1999-04-01 06:00:00,,,,1998-11-30 18:00:00,R,1999,152406.34986065573,1244.1910818036188,-1.6556986320515965,-0.2930331353480976,Local Watershed,178.16125021606084,1586.9505865097058,234.75241569158757,142.08735587400434,8.13821824908207,78.3372852677906,577.6066021857741
1999-07-09 00:00:00,224.28599548339844,7.879195213317871,23.13235420453193,1999-04-01 00:00:00,HW,1999,229363.7976947187,809.9102963011476,-1.6726611527332704,-0.1738365497335442,Local Watershed,178.16125021606084,1586.9505865097058,224.28599548339844,21.414758963660912,7.879195213317871,23.13235420453193,1296.152876771679
1999-07-09 06:00:00,,,,1999-04-01 06:00:00,HW,1999,229438.00464646463,807.5170216962446,-1.6710516176856762,-0.1739254304195943,Local Watershed,178.16125021606084,1586.9505865097058,224.25034584589454,21.176876882854824,7.877268767564998,23.022143317963245,1297.7517974593677
1999-09-23 00:00:00,218.0203399658203,7.925432205200195,16.166742837903104,1999-07-09 00:00:00,F,1999,205907.6493107454,120.07997233556895,-1.1691397486606545,-0.2452742423052213,Local Watershed,178.16125021606084,1586.9505865097058,218.0203399658203,24.320307128219163,7.925432205200195,16.166742837903104,1437.851060382755
