,area_km2,mean_SPM,max_SPM,min_SPM,stdDev_SPM,time_start,year,water_period,mean_precipitation,mean_discharge,mean_u__wind,mean_v__wind,time_finish,anthropic_km2,class_name
28,964.2225538603076,143.99501256357792,306.0490417480469,7.331065654754639,75.171041504808,2008-09-06,2008,LW,341.2826501238827,119278.7440951613,-0.6897530315815686,0.0913066457915238,2008-12-11,6486.299043394131,Non-natural
29,1640.763275072793,22.898178492881225,217.12896728515625,5.733511924743652,10.690970561368813,2009-01-21,2009,HW,2105.2750752255106,219826.38221447772,-1.6175488406916314,-0.2185961406025185,2009-08-29,6760.479695164494,Non-natural
30,1314.741587294281,29.44735482202976,306.0490417480469,5.342865943908691,17.68453539974346,2009-08-29,2009,F,12.687603218422908,202542.5635714286,-2.4331345625253977,-0.0169680051989369,2009-09-19,6760.479695164494,Non-natural
31,744.8373620684283,178.72060802344728,306.0490417480469,8.952117919921875,76.74729337952414,2009-09-19,2009,LW,200.14803523991267,128126.491528346,-1.968169061736993,-0.2765123148947871,2010-01-02,6760.479695164494,Non-natural
32,1058.819852232264,65.55135620778009,296.4863586425781,8.843271255493164,37.30185068005678,2010-01-02,2010,R,347.8197548566997,159893.37073045823,-1.7939906456495722,-0.3249356615304837,2010-03-07,6740.5496399113645,Non-natural
33,1413.281473315554,22.673591488119744,282.4901123046875,5.342865943908691,13.397568979152778,2010-03-07,2010,HW,1163.6867962670149,205831.04747849464,-1.072049429408555,-0.1774555307143683,2010-07-24,6740.5496399113645,Non-natural
34,1248.7264512232298,36.88943894082678,304.2342529296875,6.029915809631348,21.43593873323414,2010-07-24,2010,F,69.56561519497502,182633.59722222225,-1.031122011473152,-0.7851785871673274,2010-08-20,6740.5496399113645,Non-natural
35,1059.347983601026,70.1714017396789,306.0490417480469,6.060711860656738,41.60963444191149,2010-08-20,2010,LW,562.5978782208008,114141.14297255376,-1.2217864392923865,-0.3428918045059748,2011-01-17,6740.5496399113645,Non-natural
36,1419.757435801191,22.6374996288246,221.46188354492188,5.852083206176758,11.899519370930689,2011-02-23,2011,HW,1280.7766129499985,185957.1281573925,-1.4678480775866358,-0.287115609079475,2011-08-07,6616.532904759428,Non-natural
37,1304.6442363250246,35.57800013587983,296.4863586425781,7.85740327835083,13.159620817938883,2011-08-07,2011,F,41.80375167415962,190126.71041666667,,,,6616.532904759428,Non-natural
38,842.3512941322068,154.46765172255783,306.0490417480469,6.15207052230835,77.60975369966538,2011-08-31,2011,LW,320.82453341375736,143118.0334922939,-1.2515100216011543,0.0384035182696716,2011-12-26,6616.532904759428,Non-natural
39,1572.312034559745,24.94250530596037,217.16981506347656,5.401381969451904,10.403350176384611,2012-01-26,2012,HW,1596.140287577039,193509.33898146707,-1.550969309015518,-0.1372260690335416,2012-08-11,6488.838047337202,Non-natural
40,1410.2272903580165,29.119468594565227,306.0490417480469,5.868872165679932,16.075633193212273,2012-08-11,2012,F,18.170458043916064,170410.18369565214,-2.197827082450944,0.090032202495641,2012-09-05,6488.838047337202,Non-natural
41,751.8020385038163,171.12154080864397,306.0490417480469,6.558223247528076,70.99558264504766,2012-09-05,2012,LW,430.0348182683417,110683.1423071648,-1.475387334212108,0.0754089895477176,2013-01-08,6488.838047337202,Non-natural
42,1528.3460144470532,19.07132765028019,216.9450225830078,5.405128002166748,11.377352817867184,2013-02-12,2013,HW,1680.687128035246,203547.3328612903,-1.4682450258203203,-0.2414021863754482,2013-08-20,6707.120304239394,Non-natural
43,1449.8247227728752,31.595312842595828,296.4863586425781,5.844900131225586,15.06624945449328,2013-08-20,2013,F,102.59716275745352,171605.00722222222,-1.374423958849253,-0.1082225337345018,2013-09-24,6707.120304239394,Non-natural
44,1136.3695158062555,74.34242564072042,290.9593811035156,7.045444488525391,36.40308449594269,2013-09-24,2013,LW,238.6258139530664,142375.47641754642,-1.1766086337962167,-0.0750258515154108,2013-12-05,6707.120304239394,Non-natural
45,1045.056862473972,113.18775671346448,306.0490417480469,6.15207052230835,65.93782424953844,2013-12-05,2013,R,363.93883086126175,162794.57918701298,-1.5279942322891389,-0.3587264790520134,2014-02-02,6707.120304239394,Non-natural
46,1606.695434145483,21.117288985112676,216.640869140625,5.67499589920044,10.2578986685889,2014-02-02,2014,HW,1654.4852370316553,205181.13442284643,-1.9367360326634853,-0.3228848275396419,2014-09-02,6926.58454766408,Non-natural
47,1536.0347330066857,25.81336588537992,295.4930419921875,6.149892807006836,10.432552645146911,2014-09-02,2014,F,13.564985835711846,181229.005483871,,,,6926.58454766408,Non-natural
48,977.0325223466092,101.899516782429,304.2342529296875,7.015099048614502,60.794842158725146,2014-09-29,2014,LW,190.43180010116296,145134.1248252688,-1.7814510039686575,0.1872395564319386,2014-12-18,6926.58454766408,Non-natural
49,1027.5370666645558,59.61599421312806,306.0490417480469,6.15207052230835,37.09487898353332,2014-12-18,2014,R,292.965424032035,156501.54111344536,-1.65878033609433,-0.3047030986970733,2015-02-10,6926.58454766408,Non-natural
50,1567.277266807501,20.772003845339167,216.86819458007807,5.487191200256348,10.723108060211455,2015-02-10,2015,HW,1381.7548831682598,198010.68972222225,-1.9736381468493949,-0.3569319499930899,2015-09-02,7163.415293638486,Non-natural
51,1224.9024042945537,24.51203055158768,290.0010681152344,6.049108028411865,14.380626311754208,2015-09-02,2015,F,7.392422011931732,180306.4541025641,,,,7163.415293638486,Non-natural
52,866.1429208949919,157.54909795856247,306.0490417480469,7.134773254394531,78.8367984303282,2015-09-21,2015,LW,241.76854781453443,114373.4641691231,-2.3629365850794937,-0.4498328011131748,2016-02-23,7163.415293638486,Non-natural
53,1393.5580207229468,37.786207656836886,220.82261657714844,5.67499589920044,16.415758696056923,2016-04-02,2016,HW,748.2328964854556,193923.1057701613,-1.5539386916349986,-0.2266076868410064,2016-07-20,7318.248379100486,Non-natural
54,1374.5816108040394,52.71743359338394,287.35321044921875,5.663523674011231,23.409406693643867,2016-07-20,2016,F,73.22561803061232,174051.1739153226,-1.1706855284625557,-0.1227354852243635,2016-09-02,7318.248379100486,Non-natural
55,789.7424933187278,201.1845697082746,292.41192626953125,9.746291160583496,54.780592444539565,2016-09-02,2016,LW,700.2852830605423,114133.90864646743,-1.3402386063203129,0.1061630588739116,2017-01-01,7318.248379100486,Non-natural
56,773.5274958469471,137.11206771469426,306.0490417480469,5.969913482666016,79.58009204119334,2017-01-01,2017,R,403.3608009532003,152267.03416666668,-1.210449008431586,-0.4480653300563011,2017-02-01,7365.178452857384,Non-natural
57,1493.8239355905002,20.13996246287643,240.6658935546875,5.733511924743652,11.562009610616531,2017-02-01,2017,HW,1294.7676675324003,201998.4205119392,-1.496695066018424,-0.4101122937999464,2017-08-03,7365.178452857384,Non-natural
58,1473.6659060454488,33.84745939806511,297.3078308105469,6.281865119934082,14.097320417256524,2017-08-03,2017,F,7.678487731325992,184040.40156250005,,,,7365.178452857384,Non-natural
59,842.6078612851594,160.0213817401409,292.41192626953125,8.362348556518555,71.26055083679861,2017-08-27,2017,LW,287.81305639924574,112891.45755824374,-1.6449119246729322,-0.1094973542824507,2017-12-31,7365.178452857384,Non-natural
60,944.456861272822,71.767276572737,306.0490417480469,5.881446838378906,43.3274486299068,2017-12-31,2017,R,343.70200915520314,155805.23482142857,-1.1236080585834731,-0.5914108314264122,2018-02-17,7365.178452857384,Non-natural
61,1428.098150862288,19.92529711783022,216.91162109375,5.67499589920044,11.585606096893915,2018-02-17,2018,HW,1414.0500026543548,190479.61224086024,-1.4627932284801826,-0.4211419429872869,2018-08-15,7256.723635484569,Non-natural
62,1414.2465908015563,20.739566395449494,272.3528747558594,5.80126428604126,12.344587304789131,2018-08-15,2018,F,75.2885295387681,171801.6035483871,-1.64188613833115,-0.2924724683445081,2018-09-16,7256.723635484569,Non-natural
63,892.5368957361484,131.14198020448833,296.4863586425781,8.061058044433594,77.66782946861444,2018-09-16,2018,LW,266.209158185019,127231.86266673935,-1.752077150123998,-0.2668137548132551,2018-12-09,7256.723635484569,Non-natural
64,1114.5832035932845,71.04059427926838,306.0490417480469,5.881446838378906,38.1412706794116,2018-12-09,2018,R,315.28796052817,144317.219,-1.6290739480717658,-0.5227828525228385,2019-01-23,7256.723635484569,Non-natural
65,1457.4479595641956,18.048570761339874,216.9450225830078,5.342865943908691,11.59486233558866,2019-01-23,2019,HW,1521.8415023135403,203283.9567272785,-1.6806817008118882,-0.4100462941389859,2019-08-22,7114.216477444939,Non-natural
66,1479.013725230136,21.02351911733775,299.8280639648437,5.868872165679932,11.627451982668196,2019-08-22,2019,F,2.617279518499452,179846.42681818182,-1.9526669360858533,-0.2534714462609174,2019-09-18,7114.216477444939,Non-natural
67,962.763883814486,85.01608245538996,299.8280639648437,6.060711860656738,52.2093971421285,2019-09-18,2019,LW,308.5801449003847,133725.76135752688,-1.2090911217687608,0.0430519010460617,2019-12-07,7114.216477444939,Non-natural
68,1238.5472530405173,48.86290517398591,302.4209289550781,5.663523674011231,25.10689005896158,2019-12-07,2019,R,370.6299691038356,163262.5020079023,-1.4642171150294132,-0.5531382907398371,2020-02-07,7114.216477444939,Non-natural
69,1401.4600417342967,20.362990148966816,217.31626892089844,5.67499589920044,12.136011623039773,2020-02-07,2020,HW,1502.8161048373547,198614.23958110277,-1.3380525778357402,-0.3021003662550314,2020-08-08,7233.3276097720445,Non-natural
70,1402.719485974182,20.326121848013408,290.5838317871094,5.80126428604126,10.751322519419224,2020-08-08,2020,F,58.30275907942492,166808.01380000002,-1.8963570374603047,-0.3404116104347537,2020-09-04,7233.3276097720445,Non-natural
71,990.2511567141588,82.64068013293179,306.0490417480469,6.3701491355896,49.747035306821175,2020-09-04,2020,LW,340.08682354262135,100246.71293625192,-1.4543881826396023,-0.2305426667671758,2020-12-23,7233.3276097720445,Non-natural
72,911.6269702660844,72.88828801742312,306.0490417480469,6.048137187957764,49.96108243352414,2020-12-23,2020,R,271.59886811528105,134219.7575,-1.1823703647076025,-0.4243958436016131,2021-01-27,7233.3276097720445,Non-natural
73,1546.4964630995091,17.7425091504108,216.640869140625,5.733511924743652,11.73367778537329,2021-01-27,2021,HW,1546.392243837788,214749.5217151177,-1.1801520341852447,-0.4002054265534337,2021-08-30,7284.989222283048,Non-natural
74,1517.2876887636255,30.42191507162132,290.5838317871094,5.868872165679932,14.81365522088557,2021-08-30,2021,F,42.59105329201247,197150.935,-1.3971400083745538,-0.0312441552872265,2021-09-26,7284.989222283048,Non-natural
75,1065.3097835356934,91.76292723873156,306.0490417480469,5.80126428604126,54.07772028164862,2021-09-26,2021,LW,239.29648091274143,160882.57285714286,-1.1032556711098658,-0.1214331440464919,2021-11-22,7284.989222283048,Non-natural
76,1102.3152046986934,109.5681161388734,306.0490417480469,6.15207052230835,65.49517868449732,2021-11-22,2021,R,334.7101634957732,184250.2051282051,-0.9649147160008972,-0.3057307498346175,2022-01-01,7284.989222283048,Non-natural
77,1566.9120223982152,18.02129539994281,216.640869140625,5.67499589920044,10.238238489415512,2022-01-01,2022,HW,2036.7063619566643,228570.40154197457,-1.2538261562025728,-0.4142155098593089,2022-08-24,7626.148201908199,Non-natural
78,1468.2730885510668,22.68763741262392,292.39862060546875,5.80126428604126,12.277377131978303,2022-08-24,2022,F,23.18361878634529,190831.03727272723,-2.1672999285172243,-0.2773455785638498,2022-09-16,7626.148201908199,Non-natural
79,851.0856069643479,113.56317114317898,306.0490417480469,6.048137187957764,71.11521920980815,2022-09-16,2022,LW,453.9569996970732,123086.80220236364,-1.1286486675354408,-0.2608783457796705,2023-01-09,7626.148201908199,Non-natural
80,1400.95703799709,21.086417853988877,217.0363922119141,5.67499589920044,10.835326290384014,2023-02-15,2023,HW,1039.8472158802815,189753.36151084624,-1.6044709059300162,-0.2578312890124444,2023-08-01,8124.190082337413,Non-natural
81,1428.3507968418046,26.464622406047614,298.3011474609375,5.80126428604126,12.778906557067534,2023-08-01,2023,F,11.183048531996564,180788.90305555557,-2.0543318857545376,-0.2839521759965702,2023-08-25,8124.190082337413,Non-natural
82,719.1089466852552,143.3352590282804,306.0490417480469,6.060711860656738,80.91994094257069,2023-08-25,2023,LW,487.23564469313845,110447.13457354596,-2.077204007114916,-0.1954695425594907,2024-01-26,8124.190082337413,Non-natural
83,1066.7771402676976,35.99492210863943,306.0490417480469,5.663523674011231,20.55460691681238,2024-01-26,2024,R,542.4506030091252,144147.74085266457,-1.9102428709106107,-0.190819688900328,2024-03-25,,
84,1185.061555302631,38.18854152255665,282.4901123046875,5.510151386260986,23.110245322164804,2024-04-06,2024,F,738.1245729772572,203966.25307692305,-1.321463943476651,-0.266092544610133,2024-05-30,,
85,1184.201748448561,46.78427300330616,257.67156982421875,5.67499589920044,33.44011028036248,2024-05-30,2024,LW,526.1852525334843,138414.85364749102,-1.9078886644646549,-0.3242185605181021,2025-01-01,,
