"","TSS_mean","area_km2","precipitation","mean_discharge","u_wind","v_wind","anthropogenic_km2"
"TSS_mean",0,1,1,1.86501225577652e-05,1,0.927707894780039,1
"area_km2",0.138848093205922,0,1,2.46585144193252e-09,1,0.00404686518111579,2.17304270103512e-05
"precipitation",0.135430428773377,0.723450080567698,0,1,1.15647812961197e-05,0.927707894780039,1
"mean_discharge",1.03611791987584e-06,1.17421497234882e-10,0.95526422538234,0,1,0.322943509703346,0.0196343490940604
"u_wind",0.278763574144609,0.228601267928285,6.08672699795775e-07,0.395270009282151,0,0.0123750295812264,0.553536884863427
"v_wind",0.0874974086837593,0.000252929073819737,0.0843370813436399,0.0248418084387189,0.000825001972081762,0,1.53625339917781e-07
"anthropogenic_km2",0.13086062708743,1.2782604123736e-06,0.628781433980214,0.0014024535067186,0.046128073738619,7.68126699588906e-09,0
