"","TSS_mean","area_km2","precipitation","mean_discharge","u_wind","v_wind","anthropogenic_km2"
"TSS_mean",1,-0.436507936507936,-0.150793650793651,-0.486111111111111,0.101190476190476,0.142857142857143,-0.28400852249062
"area_km2",-0.436507936507936,1,0.125,0.418650793650794,-0.0476190476190476,-0.271825396825397,0.403801220904941
"precipitation",-0.150793650793651,0.125,1,0.113095238095238,0.218253968253968,-0.0654761904761905,-0.0703782103184137
"mean_discharge",-0.486111111111111,0.418650793650794,0.113095238095238,1,-0.188492063492063,-0.136904761904762,0.143252101853792
"u_wind",0.101190476190476,-0.0476190476190476,0.218253968253968,-0.188492063492063,1,-0.123015873015873,-0.164215824076299
"v_wind",0.142857142857143,-0.271825396825397,-0.0654761904761905,-0.136904761904762,-0.123015873015873,1,-0.278018887569904
"anthropogenic_km2",-0.28400852249062,0.403801220904941,-0.0703782103184137,0.143252101853792,-0.164215824076299,-0.278018887569904,1
