"","TSS_mean","area_km2","precipitation","mean_discharge","u_wind","v_wind","anthropogenic_km2"
"TSS_mean",0,0.103701903402755,0.121138570286999,0.110017997500509,0.124033199534357,0.11624911216224,0.122549213713433
"area_km2",0.103701903402755,0,0.123085604018448,0.0997125305026564,0.124028023341597,0.120150236462364,0.123954517760538
"precipitation",0.121138570286999,0.123085604018448,0,0.116781427361478,0.114525935012488,0.119583551303416,0.123908737104207
"mean_discharge",0.110017997500509,0.0997125305026564,0.116781427361478,0,0.123590310282062,0.114986112768988,0.124032563081607
"u_wind",0.124033199534357,0.124028023341597,0.114525935012488,0.123590310282062,0,0.121450232196181,0.124033693812203
"v_wind",0.11624911216224,0.120150236462364,0.119583551303416,0.114986112768988,0.121450232196181,0,0.120157652019957
"anthropogenic_km2",0.122549213713433,0.123954517760538,0.123908737104207,0.124032563081607,0.124033693812203,0.120157652019957,0
