"","TSS_mean","area_km2","precipitation","mean_discharge","u_wind","v_wind","anthropogenic_km2"
"TSS_mean",0,0.113953141348332,0.113940094115545,0.106204810684422,0.114304331408758,0.113701784012233,0.113914197946676
"area_km2",0.113953141348332,0,0.114664822809454,0.099428246588429,0.114208402325484,0.110012305501909,0.106257754341474
"precipitation",0.113940094115545,0.114664822809454,0,0.11470678599093,0.105809703803883,0.113680230916673,0.114626766569671
"mean_discharge",0.106204810684422,0.099428246588429,0.11470678599093,0,0.114459288790807,0.112966297848906,0.111113606146035
"u_wind",0.114304331408758,0.114208402325484,0.105809703803883,0.114459288790807,0,0.11079963533314,0.11331951862903
"v_wind",0.113701784012233,0.110012305501909,0.113680230916673,0.112966297848906,0.11079963533314,0,0.102495135645029
"anthropogenic_km2",0.113914197946676,0.106257754341474,0.114626766569671,0.111113606146035,0.11331951862903,0.102495135645029,0
