"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
"TSSmean",30.3346142550765,12.2359432820286,6.40661903021825,0.568212586476794,0.0151915756449379
"areakm2",26.3278490760668,18.3606435035045,0.827196608591805,7.941255348338,1.79182542217754
"precipitation",15.4631966168276,26.279131637455,0.207950467974045,10.844032012584,47.1579495822702
"uwind",0.929421315446031,31.6110535005086,3.32972153835841,62.7539194742551,1.11362101732187
"vwind",24.0642811514614,11.2869968323689,1.63634897019614,12.4023537121847,48.5341985102443
"anthropogenickm2",2.88063758512165,0.226231244134418,87.5921633846615,5.4902268661615,1.38721389234113
