"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
"TSS_mean",-0.901966928941484,0.223563867526093,0.140814012781698,-0.110816570477924,0.0792830489418555
"area_km2",0.842128914177016,-0.311217167728385,0.0344611906126703,0.285066389174646,0.000941162984435584
"mean_discharge",0.907700838746932,-0.205670806359381,-0.125912989354532,-0.0562884522406876,0.148000524868128
"precipitation",0.445171607611971,0.727307824607246,-0.0827712865117788,-0.293311544402768,0.409311944394328
"u_wind",-0.0322073171275883,0.696643368790361,-0.212797684199211,0.679924542114229,-0.0242484790941459
"v_wind",-0.567880589412936,-0.59259752530193,-0.149167698523864,0.289149541691512,0.46611281483981
"anthropogenic_km2",0.16417592173023,0.0764749318546391,0.959729573233791,0.169041073454865,0.110121460735762
