"","TSS_mean","area_km2","precipitation","mean_discharge","u_wind","v_wind","anthropogenic_km2"
"TSS_mean",1,-0.548620533695161,-0.214834916327454,-0.461781999095432,0.00497512437810945,0.348710990502035,-0.154304452898364
"area_km2",-0.548620533695161,1,0.123473541383989,0.594753505201266,0.0104025327905925,-0.248303934871099,0.0359588548052234
"precipitation",-0.214834916327454,0.123473541383989,1,0.336951605608322,0.383989145183175,-0.265490728177295,0.0450623623508496
"mean_discharge",-0.461781999095432,0.594753505201266,0.336951605608322,1,0.0845771144278607,-0.374943464495703,0.00591727990465702
"u_wind",0.00497512437810945,0.0104025327905925,0.383989145183175,0.0845771144278607,1,-0.20307553143374,-0.00409657839553178
"v_wind",0.348710990502035,-0.248303934871099,-0.265490728177295,-0.374943464495703,-0.20307553143374,1,-0.248070580618313
"anthropogenic_km2",-0.154304452898364,0.0359588548052234,0.0450623623508496,0.00591727990465702,-0.00409657839553178,-0.248070580618313,1
