"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
"TSS_mean",-0.887516752763164,-0.121172132115559,-0.150444434676135,0.228189843479206,0.110061757222864
"area_km2",0.85969069082492,0.183750259154284,0.268169340651842,-0.204853126457617,-0.0671837247763414
"mean_discharge",0.846384259292818,0.0606630594896131,-0.236201015047029,0.130812291863327,0.172597991115495
"precipitation",0.464948997487707,-0.393732912448588,-0.592076723220228,0.462897573166508,-0.0756665273159933
"u_wind",-0.0609436360030981,0.730277530004662,0.0970709683777049,0.422616322587335,-0.521081742842279
"v_wind",-0.0293360838930467,0.792348003357621,-0.0841549660581135,0.180890057275517,0.554828869027386
"anthropogenic_km2",0.161393593399319,-0.409180211829316,0.709970801252446,0.518941222053061,0.180029571587647
