"","TSS_mean","area_km2","precipitation","mean_discharge","u_wind","v_wind","anthropogenic_km2"
"TSS_mean",1,-0.468468468468468,-0.276276276276276,-0.396396396396396,-0.132132132132132,0.225225225225225,-0.0511278773564433
"area_km2",-0.468468468468468,1,0.171171171171171,0.645645645645646,0.141141141141141,-0.0540540540540541,-0.258646908979654
"precipitation",-0.276276276276276,0.171171171171171,1,0.261261261261261,0.303303303303303,-0.114114114114114,-0.00601504439487568
"mean_discharge",-0.396396396396396,0.645645645645646,0.261261261261261,1,0.213213213213213,-0.102102102102102,-0.150376109871892
"u_wind",-0.132132132132132,0.141141141141141,0.303303303303303,0.213213213213213,1,0.264264264264264,-0.177443809648833
"v_wind",0.225225225225225,-0.0540540540540541,-0.114114114114114,-0.102102102102102,0.264264264264264,1,-0.177443809648833
"anthropogenic_km2",-0.0511278773564433,-0.258646908979654,-0.00601504439487568,-0.150376109871892,-0.177443809648833,-0.177443809648833,1
