"","TSS_mean","area_km2","precipitation","mean_discharge","u_wind","v_wind","anthropogenic_km2"
"TSS_mean",0,0.0633079288028272,0.0822954252427871,0.0582929864932664,0.0830372577868116,0.0829367284782795,0.082570949587912
"area_km2",0.0633079288028272,0,0.0823016952069827,0.0622628712479638,0.0830394791701847,0.0830436621334126,0.0821451429919293
"precipitation",0.0822954252427871,0.0823016952069827,0,0.080245524426662,0.0827973013872443,0.0824042086103325,0.0829102432549114
"mean_discharge",0.0582929864932664,0.0622628712479638,0.080245524426662,0,0.0830209129247516,0.0827948970092365,0.0828404536741265
"u_wind",0.0830372577868116,0.0830394791701847,0.0827973013872443,0.0830209129247516,0,0.0810591088792279,0.0824018601981505
"v_wind",0.0829367284782795,0.0830436621334126,0.0824042086103325,0.0827948970092365,0.0810591088792279,0,0.081737442334977
"anthropogenic_km2",0.082570949587912,0.0821451429919293,0.0829102432549114,0.0828404536741265,0.0824018601981505,0.081737442334977,0
