"","TSS_mean","area_km2","precipitation","mean_discharge","u_wind","v_wind","anthropogenic_km2"
"TSS_mean",0,0.000651927001967214,1,1,1,0.676163123969192,1
"area_km2",3.10441429508197e-05,0,1,1,1,1,1
"precipitation",0.0777136706707032,0.824028471479964,0,1,0.00988903705755964,0.45340303431924,1
"mean_discharge",0.905364358586608,0.271458125052089,0.835187268894222,0,0.915099439409684,0.637101798889391,1
"u_wind",0.801029054919923,0.940913137581158,0.000494451852877982,0.0653642456721203,0,0.837463618390363,1
"v_wind",0.0422601952480745,0.119573430988654,0.02518905746218,0.0374765764052583,0.0558309078926909,0,0.115629304725656
"anthropogenic_km2",0.0827689423386963,0.988169638786873,0.142119835521629,0.881836595201038,0.917332894761539,0.00608575288029766,0
