"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
"TSS_mean",29.7163051441548,12.7996761165818,5.68926300256899,0.333220870964332,0.0891432328610591
"area_km2",24.7359432702459,19.6347840390774,1.88987212847496,6.81170243981932,1.79641457659626
"precipitation",14.5334853781508,25.4990964697211,0.31259352195501,14.5044996317082,44.8616948790885
"u_wind",1.15494378999125,31.7317764546452,7.64660100386695,58.7518004588543,0.478974659327692
"v_wind",24.8658557327481,10.3255838665743,0.816430997941392,10.8763371514456,51.3634059240403
"anthropogenic_km2",4.99346668470927,0.00908305340016174,83.6452393451927,8.72243944720834,1.41036672808621
