"","TSS_max","TSS_mean","TSS_min","TSS_stdDev","area_km2","band_count","time_finish","time_start","water_period","year","precipitation","u_wind","v_wind","watershed","anthropogenic_km2","mean_discharge","natural_km2"
"12",233.797897338867,38.9125899715719,8.14934349060059,34.8655120166201,957.012619565064,6,"1988-08-31","1988-07-01","F",1988,178.361054741614,-1.50085382907897,-0.442103010765175,"Local Watershed",93.9841963402178,177037.437526882,1759.57897984458
"13",235.259887695312,68.5327515591146,8.30705261230469,49.2667687429999,995.077300754575,6,"1988-11-30","1988-08-31","LW",1988,247.502123714068,-1.47420160618819,0.162121117172717,"Local Watershed",93.9841963402178,145260.907333333,1759.57897984458
"14",235.206390380859,99.1087576055347,8.65372371673584,66.6666020661516,870.921691079236,6,"1989-04-01","1988-11-30","R",1988,1260.56531353989,-1.4023496504466,-0.58450631283914,"Local Watershed",93.9841963402178,206814.6649,1759.57897984458
"15",231.047485351562,29.217157566217,7.9329686164856,15.8862472682596,1368.06067324176,6,"1989-11-08","1989-07-24","F",1989,232.73910516575,-1.84916486829504,0.102603025169853,"Local Watershed",69.0713303475646,105842.16502,1691.76053051898
"16",234.183853149414,153.827752488062,10.8396530151367,57.7256720201155,1011.40043204105,6,"1990-01-31","1989-11-08","LW",1989,424.263715378844,-1.72168221215571,-0.282490320773113,"Local Watershed",69.0713303475646,170633.402377049,1691.76053051898
"17",234.993408203125,93.5815120849053,8.22611141204834,54.0350521995748,1337.42377270787,6,"1990-04-01","1990-01-31","R",1990,637.799368009986,-2.01536001049136,-0.493858202469541,"Local Watershed",69.8748712639179,170633.402377049,1691.55705531496
"18",228.725769042969,37.5881555240389,7.9312858581543,22.99793325154,1334.50626579576,6,"1990-06-16","1990-04-01","HW",1990,508.073530335916,-2.1788762690783,-0.0070966105479469,"Local Watershed",69.8748712639179,211205.815584416,1691.55705531496
"19",228.595016479492,22.2119069090068,7.94085788726807,16.523187432068,1250.46146194888,6,"1990-09-16","1990-06-16","F",1990,234.221176332952,-2.14733700489967,0.239854726388293,"Local Watershed",69.8748712639179,193947.482688172,1691.55705531496
"20",235.232650756836,142.906033415942,8.86340808868408,63.8998821237616,965.402119392931,6,"1990-12-24","1990-09-16","LW",1990,251.8387258829,-2.26852203084404,0.304302053495467,"Local Watershed",69.8748712639179,105842.16502,1691.55705531496
"21",230.450546264648,45.1303711793829,8.19781970977783,20.5267600396328,1164.27437657974,6,"1991-04-09","1990-12-24","R",1990,1089.17757961423,-2.20060619114097,-0.476130410056244,"Local Watershed",69.8748712639179,166458.514766355,1691.55705531496
"22",232.376647949219,169.139878876199,8.92776298522949,39.0363404517826,209.001933199642,6,"1991-09-23","1991-07-09","F",1991,111.919142246066,-2.62683937594652,-0.0294097108386043,"Local Watershed",81.8951592810555,170633.402377049,1700.14840384618
"23",233.836624145508,213.59236229586,10.9240684509277,30.6340768402937,938.582212845632,6,"1991-12-16","1991-09-23","LW",1991,77.9216319858373,-2.38745113839,0.262926983283265,"Local Watershed",81.8951592810555,180681.396129032,1700.14840384618
"24",235.141967773438,204.37893503573,10.519024848938,39.4826860653524,639.053503752668,6,"1992-03-16","1991-12-16","R",1991,361.057055755061,-2.26409686069587,-0.108223717193063,"Local Watershed",81.8951592810555,166458.514766355,1700.14840384618
"25",232.689956665039,47.7888439045139,8.86948585510254,26.182989543661,1191.89738389257,6,"1992-06-16","1992-03-16","HW",1992,565.606019963263,-2.87016188073754,0.0631385584443943,"Local Watershed",123.407374348803,180681.396129032,1750.07065034806
"26",234.539749145508,52.4531247311659,8.84745025634766,22.5303684282839,1203.43946785673,6,"1992-09-16","1992-06-16","F",1992,106.057699724427,-2.48595868311305,0.323100701197313,"Local Watershed",123.407374348803,145260.907333333,1750.07065034806
"27",234.344848632812,208.283201430527,10.8396530151367,40.6355874966359,852.860431287734,6,"1992-12-16","1992-09-16","LW",1992,157.187738429621,-2.22515532530169,0.184006024477392,"Local Watershed",123.407374348803,206814.6649,1750.07065034806
"28",234.305969238281,89.1913267418369,10.0014953613281,52.8551758873257,1061.55817848616,6,"1993-03-16","1992-12-16","R",1992,768.194778143711,-1.92979734693503,-0.252598839621072,"Local Watershed",123.407374348803,206814.6649,1750.07065034806
"29",231.265350341797,29.0479766316291,8.0252857208252,18.8184987684755,1401.18775765307,6,"1993-06-16","1993-03-16","HW",1993,739.533835231427,-2.37366456917731,-0.0085263920766988,"Local Watershed",152.384329481645,83465.56137,1598.20586711453
"30",225.44645690918,27.1855647385051,8.22608089447021,15.1965676320795,1422.27925104912,6,"1993-09-16","1993-06-16","F",1993,213.645040776254,-1.61328725384039,0.28824448255402,"Local Watershed",152.384329481645,195011.916236559,1598.20586711453
"31",228.595016479492,17.2509063224119,7.91269302368164,13.9518414299298,1343.07807620365,6,"1994-07-09","1994-04-09","HW",1994,590.453865870727,-2.47690977957138,0.11639203447241,"Local Watershed",160.919618675433,193947.482688172,1658.01015915781
"32",225.480804443359,28.8525929668909,8.11107730865479,31.7358304518479,924.46231710673,6,"1994-09-23","1994-07-09","F",1994,160.825126584434,-2.21109152583582,0.075806676194873,"Local Watershed",160.919618675433,195585.527419355,1658.01015915781
"33",234.288208007812,69.3236107135109,10.8396530151367,46.9991215531606,1086.99809632526,6,"1994-12-24","1994-09-23","LW",1994,294.613280410309,-1.81403411202879,0.0871736484662394,"Local Watershed",160.919618675433,104194.75157,1658.01015915781
