"","TSS_mean","area_km2","precipitation","mean_discharge","u_wind","v_wind","anthropogenic_km2"
"TSS_mean",0,0.144678142910324,0.163471212249067,0.166622295064814,0.163564707659616,0.163656775897162,0.166155809393443
"area_km2",0.144678142910324,0,0.165264428787733,0.165910039176502,0.164010824627496,0.16662872293319,0.164868076346266
"precipitation",0.163471212249067,0.165264428787733,0,0.166360678410809,0.151932061710597,0.160920716409728,0.166524797186159
"mean_discharge",0.166622295064814,0.165910039176502,0.166360678410809,0,0.165193313556484,0.165765826798725,0.166665973451235
"u_wind",0.163564707659616,0.164010824627496,0.151932061710597,0.165193313556484,0,0.165765657262671,0.164499472559548
"v_wind",0.163656775897162,0.16662872293319,0.160920716409728,0.165765826798725,0.165765657262671,0,0.1602627229912
"anthropogenic_km2",0.166155809393443,0.164868076346266,0.166524797186159,0.166665973451235,0.164499472559548,0.1602627229912,0
