"","TSS_mean","area_km2","precipitation","mean_discharge","u_wind","v_wind","anthropogenic_km2"
"TSS_mean",0,1,0.897900020416995,0.0160712378305485,1,1,0.897900020416995
"area_km2",0.299873575692399,0,1,0.000296278974523133,1,0.592115263717541,0.459598837305905
"precipitation",0.071296880302187,0.341352674822885,0,1,0.0277313472918238,1,1
"mean_discharge",0.000845854622660448,1.48139487261567e-05,0.765527570552786,0,1,1,0.592115263717541
"u_wind",0.943392056822656,0.177293272553184,0.00154063040510132,0.486510139689269,0,0.104168444758982,0.971485805126303
"v_wind",0.216635331200136,0.0394743509145028,0.18659034640884,0.238510143050559,0.00612755557405778,0,5.82357587483299e-05
"anthropogenic_km2",0.0690692323397689,0.028724927331619,0.306494061488475,0.0408339160668697,0.0883168913751184,2.77313136896809e-06,0
