"","TSS_mean","area_km2","precipitation","mean_discharge","u_wind","v_wind","anthropogenic_km2"
"TSS_mean",1,-0.500891265597148,-0.20855614973262,-0.38680926916221,-0.0303030303030303,0.244206773618538,-0.110615565867892
"area_km2",-0.500891265597148,1,0.0231729055258467,0.536541889483066,0.0089126559714795,-0.18716577540107,-0.00356824406025459
"precipitation",-0.20855614973262,0.0231729055258467,1,0.222816399286988,0.415329768270945,-0.272727272727273,0.0356824406025459
"mean_discharge",-0.38680926916221,0.536541889483066,0.222816399286988,1,0.0659536541889483,-0.379679144385027,-0.0535236609038188
"u_wind",-0.0303030303030303,0.0089126559714795,0.415329768270945,0.0659536541889483,1,-0.229946524064171,0.0214094643615275
"v_wind",0.244206773618538,-0.18716577540107,-0.272727272727273,-0.379679144385027,-0.229946524064171,1,-0.199821667374257
"anthropogenic_km2",-0.110615565867892,-0.00356824406025459,0.0356824406025459,-0.0535236609038188,0.0214094643615275,-0.199821667374257,1
